user_name,text,created_at,favorite_count
Tracie Davis,Thank you to The Bethel Church for an awesome and fulfilling Father's Day worship service! https://t.co/Hvhi4XwQBa,2022-06-19,52
Tracie Davis,"For only the second year, Juneteenth is a national holiday. It's a celebration of freedom as we remember and honor… https://t.co/NqHgCF77Pc",2022-06-19,8
Tracie Davis,"Want to help protect voting rights, defend a woman's right to choose, and invest more in our public schools? Consid… https://t.co/R8nE1xE8Kx",2022-06-16,6
Tracie Davis,For years I've fought against the extremist policies of Ron DeSantis and his Republican allies in the Florida House… https://t.co/0YYg8sp4rW,2022-06-16,16
Tracie Davis,RT @BAMActivists: Great fundraiser for @traciedavisjax last night! Thanks to @dr_nanc &amp; yellow BAM members &amp; partners for hosting. Tracie i…,2022-06-15,0
Tracie Davis,There are just 42 days left to register for the 2022 primary! Register or check to make sure your information is cu… https://t.co/HB0nxCTRwq,2022-06-13,4
Tracie Davis,"RT @Glassy_Lassy: The Acosta Bridge Pride March was incredible! More footage to come, but shout out to our political reps &amp; candidates who…",2022-06-12,0
Tracie Davis,"Six years ago, 49 people were taken from us in a tragedy that targeted LGBTQ+ Floridians. 

Gun violence affects al… https://t.co/zUR2QkQ2fZ",2022-06-12,6
Tracie Davis,Thanks to EVERYONE who came to my office grand opening yesterday!!! I had a great time canvassing the area and meet… https://t.co/Oh6kMEXgDl,2022-06-12,11
Tracie Davis,"Celebrating 200 years is a landmark achievement for the City of Jacksonville, but overlooking Black organizations a… https://t.co/SGTICBT2eD",2022-06-11,64
Tracie Davis,EWU is on a roll! Congratulations to the women's softball team for their HBCU National Championship!!! https://t.co/VRUkubOLrl,2022-06-09,13
Tracie Davis,RT @rwyse: Thank you @traciedavisjax @jenn_bradley @RepDemi @WymanDuggan @BetterWFetter for educating @FPF343 firefighters in the legislati…,2022-06-09,0
Tracie Davis,"RT @FAPPA: Health care, gender equality, voting rights, affordable housing, and reproductive rights - @traciedavisjax fought for all these…",2022-06-09,0
Tracie Davis,We're opening our new campaign office! Come visit and help us canvass the neighborhood! Doors open at 9:30 and we h… https://t.co/EyvNsEGyhh,2022-06-07,9
Tracie Davis,"I am so proud to have been endorsed by @FAPPA! I have always fought for a woman's right to choose, and will continu… https://t.co/jzTaUosk7w",2022-06-06,27
Tracie Davis,"Join us this weekend, June 12th at 10am, for a Pride March across the Acosta Bridge! In the wake of this session's… https://t.co/9jCyCPIZ5z",2022-06-06,4
Tracie Davis,"Thanks to Moms Demand Action for their Unity in the Community event, where parents called out the names of children… https://t.co/bqoLJWwJNA",2022-06-05,19
Tracie Davis,"Thanks to AFSCME, House of Prayer, and First Coast National Pan Hellenic Council for your fantastic events today! G… https://t.co/NDwqun7Sgi",2022-06-04,4
Tracie Davis,"Schools, hospitals, gas station, shopping malls, and bars should be safe activities, not active shooter alerts. Gun… https://t.co/cJFRtVT0f2",2022-06-03,6
Tracie Davis,"Until June 10th, sales tax does not apply to certain hurricane preparedness items, so stock up now! The full detail… https://t.co/wgLPLHyUGj",2022-06-02,3
Tracie Davis,"The governor once again used his veto power to target communities that needed help, and funding that passed with bi… https://t.co/xphnCKKqhj",2022-06-02,4
Tracie Davis,Jacksonville needs a sheriff that stands for all of us and is part of our community. Sheriff Williams has been oper… https://t.co/pR54cZW4IJ,2022-06-02,22
Tracie Davis,"Hurricane season starts today and ends November 30th. Having a plan ready could save you a lot of time and energy,… https://t.co/Mxy4mesjrL",2022-06-01,4
Josie Tomkow,RT @PolkSchoolsGov: Thank you Rep. Josie Tomkow  @JosieTomkow for spending time with our @LakelandChamber crew yesterday!  Appreciate you s…,2023-04-12,0
Josie Tomkow,RT @Paul_Renner: The House proposal to modernize the Florida Education Finance Program (FEFP) is a boost to local school districts and a wi…,2023-04-04,0
Josie Tomkow,"We have an opportunity to modernize how we fund PreK-12 in Florida.  All school districts, students, teachers, and… https://t.co/ZSpt1d1onT",2023-04-01,37
Josie Tomkow,RT @PatrickHwuMD: Great discussion with @JosieTomkow today as part of our #MoffittDay meetings! Thanks for taking the time out  of your bus…,2023-03-22,0
Josie Tomkow,RT @PolkState: Polk State's student leaders had a productive and fun time in Tallahassee meeting with members of the Polk County Legislativ…,2023-02-24,0
Josie Tomkow,RT @PolkStatePrez: It was incredibly valuable to meet with members of the Polk County Legislative Delegation with Polk State students and m…,2023-02-24,0
Josie Tomkow,"RT @HFCFL: Our own Teri Saunders, CEO &amp; Tracy Grey, Chief Community Relations Officer traveled to @FLchildren1 #RallyinTally! It was great…",2023-02-23,0
Josie Tomkow,"RT @RSAConsulting: Great to have @MuzologyEdu founders Dr. Lana Israel and Bob Doyle with us in Tallahassee this week.

Muzology is an inno…",2023-02-22,0
Josie Tomkow,"RT @BayCare: We appreciate your time and interest in more efficient ways to deliver quality care, Rep. @JosieTomkow. #BayCareDays https://t…",2023-02-15,0
Josie Tomkow,"RT @CTF_FL: CTF Florida recently announced our latest recipients of our Broadband Champion Award, former Speaker @ChrisSprowls and Represen…",2023-02-07,0
Josie Tomkow,RT @FMMSHS: Today we hosted @CTFFlorida as they Recognized Representative @JosieTomkow  and Former Speaker @ChrisSprowls and their work spr…,2023-02-03,0
Josie Tomkow,RT @STUPrez: My plane was taking off but Rep @JosieTomkow was gracious enough to spend time with me on @StThomasUniv &amp; @StThomasLaw yesterd…,2023-01-25,0
Josie Tomkow,"RT @FLPolyU: #FLPoly SGA students are continuing to do their part in Tallahassee as proud representatives of our University. Thank you, Rep…",2023-01-25,0
Josie Tomkow,RT @PolkCoSheriff: I-4 in Polk County is an absolute mess right now. Semi vs SUV causing issues on both sides of I-4 at the SR 559 exit (Au…,2022-10-26,0
Josie Tomkow,"RT @RonDeSantisFL: Huge turnout today in Polk County, we need every one of you in the fight with us to Keep Florida Free. https://t.co/CPaJ…",2022-10-22,0
Josie Tomkow,Come join us tomorrow in Polk City as we welcome @RonDeSantisFL! https://t.co/ZVTtmwyBoC,2022-10-21,7
Josie Tomkow,Our Polk County community is heartbroken at this morning’s news of the death of one of our brave law enforcement of… https://t.co/0eZvqVf8UM,2022-10-04,24
Josie Tomkow,"RT @FLSERT: If you are in the path of #HurricaneIan and sheltering in place, please visit https://t.co/S49ep6jUOA &amp; fill out the Shelter in…",2022-09-28,0
Josie Tomkow,"RT @leadinglane: If you are looking for a safe place to stay, Haines City High School is serving the community and out of town travelers, a…",2022-09-28,0
Josie Tomkow,"RT @polkemergency: For Polk, the storm track is moving further south and east, which impacts you. With this forecast we expect storm force…",2022-09-27,0
Josie Tomkow,RT @PolkSchoolsNews: Public schools in Polk County will be closed on Tuesday (Sept. 27) and Wednesday (Sept. 28) in response to Hurricane I…,2022-09-26,0
Josie Tomkow,"Thank you for this incredible honor. As someone born into an agriculture family, I know just how hard each and ever… https://t.co/9BOJKoOEpu",2022-09-13,30
Josie Tomkow,@DrJtotheMastro @FlaFruitandVeg @UF_IFAS @ufalumni @IFAS_VP @IFASGovAffairs @IFAS_Extension @UFCALS @FLCattlemen Yo… https://t.co/H0SFfXLksa,2022-09-13,2
Josie Tomkow,"RT @ShannonSprowls: It was amazing hosting our incredible First Lady, @CaseyDeSantis today in Pinellas County for a “Mamas for DeSantis” ev…",2022-08-31,0
Josie Tomkow,Thank you so much for your support! https://t.co/jWbHvByNpS,2022-08-04,7
Josie Tomkow,"Happy Fathers Day to all of the wonderful dads out there, especially mine. Thank you for teaching me the values of… https://t.co/SMd9vIs3g4",2022-06-19,37
Josie Tomkow,"With so many people flocking to FL, @HainesCityHigh has become one of the fastest growing in the area. @leadinglane… https://t.co/3y1kEj7bBz",2022-06-15,2
Josie Tomkow,"For years now, I've had the honor of working with Sheriff Judd and the brave men and women of the Polk County Sheri… https://t.co/yqMvPlfXxG",2022-05-27,41
Josie Tomkow,"RT @Daniel_PerezFL: Because of the dedication of local leaders, legislators, &amp; the families of those affected by the tragedy at Surfside, t…",2022-05-25,0
Josie Tomkow,"I’m grateful to @GovRonDeSantis, @ChrisSprowls, and @WiltonSimpson for their support of our rural communities and i… https://t.co/bBImmZq3Uh",2022-05-13,41
Josie Tomkow,"RT @HeatherTurnbu19: Thank you @ChrisSprowls, @JosieTomkow, @JimBoydFL &amp; @GovRonDeSantis for connecting Rural FL! And incredible advocacy b…",2022-05-11,0
Cyndi Stevenson,@Kathleen4SWFL Lucky ?? Dog!,2023-04-21,1
Cyndi Stevenson,"RT @DawnWade42: As your constituent, thank you @RepStevenson for your support of HB 299 - The Florida Alzheimer’s and Dementia Education an…",2023-04-20,0
Cyndi Stevenson,@Sarah_H115 @Fla_Pol @AGGancarski This only applies to golf carts operating on certain public roads.  Not on golf c… https://t.co/QcQjXze4BL,2023-04-17,1
Cyndi Stevenson,"@MiddleJulie @PhilAmmann @AGGancarski Scary!  No matter who is at fault, it would be tragic to hit someone.  Golf c… https://t.co/78uEZTf9r3",2023-04-17,1
Cyndi Stevenson,@ElectSmith28 Congratulations Representative Smith!,2023-04-14,0
Cyndi Stevenson,"RT @FLStateParks: We appreciate the love and appreciation expressed for #FLStateParks in this video, and we know many of you feel the same!…",2023-04-07,0
Cyndi Stevenson,"RT @FLGOPMajority: On Gold Star Spouses Day, we mourn with and honor the spouses of service members who paid the ultimate price to protect…",2023-04-05,0
Cyndi Stevenson,RT @SpaceflightNow: SpaceX delivered 56 more Starlink internet satellites into the company’s global internet constellation after liftoff of…,2023-03-30,0
Cyndi Stevenson,"RT @Fla_Pol: Crackdown on kids driving golf carts, sponsored by @RepStevenson, rolls through second House committee

Reporting by @AGGancar…",2023-03-29,0
Cyndi Stevenson,RT @Paul_Renner: The affordable housing package signed by @GovRonDeSantis enables hardworking Floridians to put down roots in the communiti…,2023-03-29,0
Cyndi Stevenson,And now we know! https://t.co/ZOgMc703RD,2023-03-29,2
Cyndi Stevenson,@FLSenateGOP @BryanAvilaFL Moose!,2023-03-29,2
Cyndi Stevenson,RT @CaseyDeSantis: .@GovRonDeSantis and I were proud to welcome heroes from across the state for the inaugural Heroes’ Reception at the Man…,2023-03-28,0
Cyndi Stevenson,@Paul_Renner That is awesome Speaker!  She is a joy!,2023-03-28,0
Cyndi Stevenson,@Vote_Laurel Happy Belated Birthday Congresswoman!,2023-03-28,0
Cyndi Stevenson,My favorite week! https://t.co/M6GLUPLGFb,2023-03-28,7
Cyndi Stevenson,"RT @WiltonSimpson: ????Happy Birthday to the 1993 Strawberry Queen, @AshleyMoodyFL ! ?? ?? https://t.co/hrwSTCQnJK",2023-03-28,0
Cyndi Stevenson,@DoctorJanette @JonPaul5WEST @dina__marie @christinenesh @JuliaNesheiwat @michaelgwaltz Truly!,2023-03-28,1
Cyndi Stevenson,RT @FICPA: Take a behind-the-scenes look at the next edition of Florida CPA Today magazine! Thank you to our #CPA Lawmakers - @RepMikeCarus…,2023-03-22,0
Cyndi Stevenson,"RT @Fla_Pol: House panel moves @RepStevenson bill cracking down on children driving golf carts

Reporting by @AGGancarski

https://t.co/chD…",2023-03-17,0
Cyndi Stevenson,The performance of our National Anthem by @Flagler College Key of Seas Chamber Chorus on the opening day was inspir… https://t.co/SjNT7vrXm9,2023-03-10,4
Cyndi Stevenson,*pieces*,2023-03-07,0
Cyndi Stevenson,"RT @SafeMobilityFL: #Roundabouts boost safety for all road users, even people walking! Only use designated walkways and crosswalks when wal…",2023-02-25,0
Cyndi Stevenson,"RT @FLSenate: Expansion of Florida's Wildlife Corridor heads to the Senate floor. #SB106 

""As a Florida native, I grew up hiking and bikin…",2023-02-23,0
Cyndi Stevenson,"RT @DoctorJanette: Parents, it doesn’t matter how nice or how sweet &amp; innocent you think your kid is —Kids are curious. They experiment, so…",2023-02-21,0
Cyndi Stevenson,@JimmyPatronis I see a lot of Patronis self confidence right there.,2023-02-21,1
Cyndi Stevenson,Thank you for the birthday wishes and for all you do to improve access to behavioral health services! https://t.co/QBDwzSx4JN,2023-02-21,2
Cyndi Stevenson,"RT @FLDEPNews: (1/2) #ICYMI: DEP is awarding $28 million to Florida communities to help them better prepare for hurricanes, storm surge &amp; f…",2023-02-18,0
Cyndi Stevenson,"RT @CaseyDeSantis: Thank you @GovRonDeSantis for putting millions behind these types of prevention efforts!

https://t.co/kU3ZYtE3gE",2023-02-18,0
Cyndi Stevenson,RT @CaseyDeSantis: This video is available to FL students through our 'The Facts. Your Future.' drug prevention campaign. Impactful videos…,2023-02-18,0
Cyndi Stevenson,@Floridabha__ @jenna_persons Happy Birthday!,2023-02-18,2
Cyndi Stevenson,Beautiful! https://t.co/YCORBkXhrQ,2023-02-17,2
Cyndi Stevenson,RT @SJRWMD: Our restoration efforts are working! District Executive Director Mike Register provides an update on a water quality milestone…,2023-02-16,0
Cyndi Stevenson,RT @ecoMagNews: The St. Johns River Water Management District Governing Board voted to approve the execution of a $19.5 million contract to…,2023-02-16,0
Cyndi Stevenson,@EricDraper @Paul_Renner Thank you Eric!,2023-02-16,0
Cyndi Stevenson,"RT @USGSWetlands: Happy #WorldWetlandsDay! DYK coastal ecosystems, such as #wetlands, may be smaller in size when compared to say, a forest…",2023-02-16,0
Cyndi Stevenson,"RT @FICPAShelly: Alongside the Florida Board of Accountancy, we are proud to celebrate Justin Thames' last day at the @FICPA. Thank you, Ju…",2023-02-11,0
Cyndi Stevenson,"RT @FLSERT: ?? It's the last day of Severe Weather Awareness Week &amp; the focus is wildfires!

?? Watch the wildfire safety tips below from FD…",2023-02-11,0
Cyndi Stevenson,RT @ChrisSprowls: 2 million books in the hands of Florida’s struggling readers. Thank you @GovRonDeSantis @DanaTrabulsy @DannyBurgessFL @Wi…,2023-02-10,0
Cyndi Stevenson,@FloridaFSA @Clay_Yarborough Happy Birthday Senator!,2023-02-07,1
Cyndi Stevenson,"RT @FLStateParks: #SunscapeSunday ??

This week’s sunset comes from Amelia Island State Park where the horizon's golden hues are worth revis…",2023-02-05,0
Cyndi Stevenson,"RT @LtGovNunez: Today, I participated in the groundbreaking of a new housing complex for @Southcom servicemembers. Florida is the most mili…",2023-02-02,0
Cyndi Stevenson,RT @SJRStatePrez: One of the great things about being chair of the @UnitedWay St. Johns and Putnam Counties is honoring men like Rev. Bobby…,2023-01-31,0
Cyndi Stevenson,RT @FLDEPNews: Here’s one way you can help. Take your plastic shopping bags to designated bag recycling containers like the ones at @Publix…,2023-01-29,0
Cyndi Stevenson,"RT @FLDEPNews: It’s #FloridaRecyclesWeek! ? #DYK about 1/3 of items sent to Florida recycling facilities, such as greasy pizza boxes or pla…",2023-01-29,0
Cyndi Stevenson,@FLDEPNews @Publix Excellent!,2023-01-28,0
Cyndi Stevenson,RT @FLDEPNews: #ResilientFlorida: Researchers at the ?? Guana Tolomato Matanzas National Estuarine Research Reserve in Ponte Vedra Beach use…,2023-01-28,0
Cyndi Stevenson,RT @FLDEPNews: .@GovRonDeSantis &amp; the Florida Cabinet approved $17.7M to purchase 5 properties that protect &amp; buffer lands within the #Flor…,2023-01-28,0
Cyndi Stevenson,RT @FLDEPNews: DEP finalized the purchase of ~12k acres in the #FloridaWildlifeCorridor to protect the Peace River. @SWFWMD to purchase rem…,2023-01-28,0
Cyndi Stevenson,RT @freshfromFL: It’s National Florida Day! Tell us something you love about the Sunshine State! https://t.co/D5rjKZHYVR,2023-01-27,0
Cyndi Stevenson,@C_Farrill @steffikop Happy Belated Birthday!,2023-01-16,0
Cyndi Stevenson,"RT @JulianDozierCPA: This week, @FICPA President/CEO Shelly Weir and I presented the ""state of the profession"" at the FICPA's Infusion CPE…",2023-01-12,0
Cyndi Stevenson,"RT @FLHSMV: ?? Florida's Move Over Law is designed to protect law enforcement, emergency personnel, and various public-service personnel ami…",2023-01-09,0
Cyndi Stevenson,"RT @FLSenate: Congratulations @GovRonDeSantis, Lt. Gov. @JeanetteNunezFL, CFO @JimmyPatronis, @AGAshleyMoody and our own former Senate Pres…",2023-01-04,0
Cyndi Stevenson,RT @AlinaGarcia: So excited for our dear Senator @marcorubio who will make history tomorrow as the very first Republican from #Florida to e…,2023-01-03,0
Cyndi Stevenson,@MearKat00 Exactly!,2022-12-21,0
Cyndi Stevenson,"RT @FLStateParks: Gliding peacefully into the week before the holidays like... ????

Paddling on the calm, clear waters of Rock Springs Run m…",2022-12-21,0
Cyndi Stevenson,RT @FLStateParks: #TrailTuesday ?? We’ve put together a handy online guide that lets you search all state parks and trails so you can figure…,2022-12-21,0
Cyndi Stevenson,RT @GovRonDeSantis: .@CaseyDeSantis and I wish everybody lighting the first candle of the menorah this evening a Happy Hanukkah! https://t.…,2022-12-18,0
Cyndi Stevenson,@larrykeaton Thank you Larry!,2022-12-04,0
Cyndi Stevenson,@FlChamber Happy Birthday Senator!,2022-12-03,0
Cyndi Stevenson,@Danmartinez305 Thank you Dan!,2022-12-03,1
Cyndi Stevenson,@ChrisStranburg Thank you Chris!,2022-12-03,0
Cyndi Stevenson,Thank you Speaker!  I look forward to working on this important long-term priority for the People of Florida.  I ap… https://t.co/gM236YcNfH,2022-12-03,4
Cyndi Stevenson,@Clay_Yarborough @JL_Yarborough Congratulations!,2022-11-23,1
Cyndi Stevenson,@BryanAvilaFL Congratulations!,2022-11-23,1
Cyndi Stevenson,"RT @FLGOPMajority: The Honorable @Paul_Renner has now been sworn in as the 89th Speaker of the Florida House. Congratulations, Mr. Speaker.…",2022-11-22,0
Cyndi Stevenson,@NateTWN @PeterSchorschFL Oysters deserve a fan club!,2022-11-20,1
Cyndi Stevenson,RT @FLStateParks: #WildlifeWednesday: Florida’s official butterfly ?? is the Zebra Longwing. Make plans to get a closer look at this butterf…,2022-11-17,0
Cyndi Stevenson,It’s International Fraud Awareness Week.  Here are some Tips fm AG Moody to help you avoid fraud. https://t.co/SkIsZZAdp4,2022-11-17,2
Cyndi Stevenson,"RT @GovRonDeSantis: Since 1775, the @USMC has selflessly protected our nation. Thank you to all of those who have served our country as a M…",2022-11-11,0
Cyndi Stevenson,"Today we thank all those who have served, and those who continue to serve. Happy Veterans Day! https://t.co/yHSYUfofUv",2022-11-11,3
Cyndi Stevenson,Actions Against Alleged Illegal Robocallers https://t.co/MokLovCEiU #sayfie via @AGAshleyMoody,2022-11-03,0
Cyndi Stevenson,@FLGOPMajority @MikeGiallombar3 Happy Birthday Representative Giallombardo!,2022-10-28,0
Cyndi Stevenson,"@JayerWilliamson Such a blessing…Great dad’s make a lifelong difference.   
Thank you for sharing your joy Jayer!",2022-10-21,1
Cyndi Stevenson,"RT @FLSERT: Want to help those impacted by #HurricaneIan? Remember the 3 C's:

? Cash is the most flexible &amp; effective form of support
? Co…",2022-10-19,0
Cyndi Stevenson,RT @JimmyPatronis: Absolutely amazing to see emergency vehicles full of resources crossing the newly repaired #Sanibel Causeway today. Kudo…,2022-10-14,0
Cyndi Stevenson,RT @DaneEagle: Today @GovRonDeSantis activated the Florida Small Business Emergency Bridge Loan Program Making $50 Million Available – at l…,2022-10-05,0
Cyndi Stevenson,@GOPWomenFFRW Thank you FFRW!,2022-09-27,0
Cyndi Stevenson,"RT @CaseyDeSantis: Happy anniversary @RonDeSantisFL, thankful for every day with you - you’re an amazing dad, best friend and the greatest…",2022-09-27,0
Cyndi Stevenson,"RT @FLSERT: ?? No-cost disaster prep tip:
 
?? Create a list of all important items &amp; documents in your home that you may need to take during…",2022-09-24,0
Cyndi Stevenson,"RT @FLSERT: ?? Keeping track of the tropics this time of year can be confusing.

To prepare for potential storms, brush up on your knowledge…",2022-09-24,0
Cyndi Stevenson,RT @FLSERT: ?? FDEM Director @KevinGuthrieFL (and some special guests ??????) remind Floridians to include pets in disaster prep plans - pets a…,2022-09-24,0
Cyndi Stevenson,RT @FLSERT: #DYK? Medically-dependent Floridians can receive extra assistance during disasters by registering with their counties to provid…,2022-09-24,0
Cyndi Stevenson,RT @ChrisSprowls: the beauty &amp; meaning behind these murals. The series opens with an insightful interview w/ Speaker Thrasher &amp; Still and t…,2022-09-23,0
Cyndi Stevenson,"RT @ChrisSprowls: The murals surrounding our Chamber are a memorable part of any visit to the FL House, but not every Floridian will get th…",2022-09-23,0
Cyndi Stevenson,"RT @LtGovNunez: Congratulations to our Florida schools for reaching new heights in @usnews! 

@FIU is now the fastest rising public univers…",2022-09-20,0
Cyndi Stevenson,RT @CMF_Gerrit: Thank you @RepStevenson for joining @elcnorthflorida and I on a tour of The Goddard School. We had a great conversation abo…,2022-09-16,0
Cyndi Stevenson,@CoryMillsFL @GovRonDeSantis Happy Birthday Governor!,2022-09-14,1
Cyndi Stevenson,@FLGOPMajority @RepThadAltman Happy Belated Birthday Representative Altman!!,2022-09-12,1
Cyndi Stevenson,"RT @ChrisSprowls: On the anniversary of the 9/11 attacks, we honor the memories of the victims and survivors, the heroic efforts of brave f…",2022-09-12,0
Cyndi Stevenson,"RT @Paul_Renner: We'll never forget the Americans who were taken from us as a result of the 9/11 attacks. We honor their memory, their fami…",2022-09-12,0
Cyndi Stevenson,@DannyBurgessFL Happy Anniversary!,2022-09-09,0
Cyndi Stevenson,"The Tool Time Sales Tax Holiday, passed by the Florida Legislature and signed by Governor DeSantis, begins Saturday… https://t.co/7V3yM9D1Wa",2022-09-02,0
Cyndi Stevenson,Opportunity for Veterans interest in a career in teaching! https://t.co/WQYOm5EWbH,2022-08-12,3
Cyndi Stevenson,"@WJXTJustice Kent, thank you for hosting a great event!  Great info for your Duval County voters-as they choose their next sheriff!",2022-08-11,0
Cyndi Stevenson,RT @FLGOPMajority: Today we recognize the adoption of the official Florida state seal 154 years ago through Joint Resolution 2 of the First…,2022-08-08,0
Cyndi Stevenson,RT @FLMajority: Today marks 100 days until Election Day! #FlaPol,2022-08-01,0
Cyndi Stevenson,@guscorbella Miss him still.,2022-07-27,1
Cyndi Stevenson,RT @FloridaGOP: Florida Senate President-Designate @Kathleen4SWFL and Florida House of Representatives Speaker-Designate @Paul_Renner discu…,2022-07-25,0
Cyndi Stevenson,RT @Paul_Renner: Florida ranks 3rd in K-12 achievement. We have helped hundreds of thousands of students access school choice options they…,2022-07-23,0
Cyndi Stevenson,"@lynnellgrimes Lynnell, great to hear from you!  Are you still teaching yoga?  Enjoying life along the St. Johns River?",2022-07-23,0
Cyndi Stevenson,@AFPFlorida Thank you AFP Florida!,2022-07-14,2
Cyndi Stevenson,"RT @AFPFlorida: Thank you, Florida State Representative Cyndi Stevenson (@RepStevenson) for being an A+ champion for freedom during the 202…",2022-07-14,0
Cyndi Stevenson,RT @Paul_Renner: A literacy-rich home environment is an important component in improving a child’s literacy skills. Take advantage of Flori…,2022-07-13,0
Cyndi Stevenson,"RT @FLStateParks: REMINDER: July 1-7 is #FreedomWeek in FL, meaning admission &amp; Annual Entrance Passes to the #FLStateParks are exempt from…",2022-07-06,0
Cyndi Stevenson,@FLSenateGOP @JoeGruters Happy Birthday Senator Gruters!,2022-07-06,1
Cyndi Stevenson,"RT @Paul_Renner: Independence Day may have passed, but in Florida, our celebration of freedom is not over! You have 3 days left to take adv…",2022-07-06,0
Cyndi Stevenson,"RT @Fla_Pol: .@AGAshleyMoody and @JimmyPatronis endorse @AaronPBean for CD 4

Reporting by @WesWolfeFP

https://t.co/oX85KUGMN3

#FlaPol",2022-07-01,0
Cyndi Stevenson,"RT @Paul_Renner: Today is PTSD Awareness Day, an opportunity to acknowledge PTSD and provide support for those who suffer from it, includin…",2022-07-01,0
Cyndi Stevenson,Grateful to continue to represent part of St. Johns County in Florida HD 18. https://t.co/Or6oO77XTJ,2022-06-21,5
Cyndi Stevenson,@SkylarZander @AFPAction @DeanBlackFL @JosieTomkow @jaytrumbull @JuanPorrasFL Thank you Skylar and AFP!  Honored to… https://t.co/HXMvfZxJPu,2022-06-16,3
Cyndi Stevenson,@ChrisLatvala Well deserved.,2022-06-12,2
Cyndi Stevenson,RT @FLDFS: Thank you to Senator Hutson and @RepStevenson for working to fight rising insurance rates this legislative session! #SB1058 http…,2022-06-09,0
Cyndi Stevenson,"It was great to be with you!  Thank you Justin Thames, #FAPL and all who took part in hosting this event.  It was g… https://t.co/ruiy5XT6cV",2022-06-03,2
Cyndi Stevenson,RT @ChrisSprowls: We passed HB7065 this year to designate June as Responsible Fatherhood Month starting in 2023 &amp; invest $74M to empower in…,2022-06-03,0
Cyndi Stevenson,This Memorial Day we honor those who courageously made the ultimate sacrifice for our country. Join us as we remember these heroes.,2022-05-30,4
Cyndi Stevenson,The Florida House is working hard to address the availability and affordability of property insurance to provide re… https://t.co/h1PfZueznw,2022-05-25,3
Cyndi Stevenson,"Today, the Florida House gaveled in for a Special Session to tackle soaring property insurance costs. Our priority… https://t.co/PWHf7izBbx",2022-05-24,0
Cyndi Stevenson,"RT @JTAFLA: This week, the #AcostaBridge will be lit in green from 5:30 p.m. to 7 a.m. in honor of National Mental Health Month, which rais…",2022-05-18,0
Cyndi Stevenson,"I was honored to attend the @k9sforwarriors Davis Family Mega Kennel ribbon cutting this morning in Ponte Vedra, FL… https://t.co/hLDUR9Keou",2022-05-16,4
Cyndi Stevenson,Congratulations @CordByrd! https://t.co/DjQM0GckM1,2022-05-14,1
Cyndi Stevenson,Such a timely exhibit.  Thank you Secretary of State Laurel Lee for this announcement. https://t.co/syDZeMiqcE,2022-05-12,2
Cyndi Stevenson,Good to be with you!  Thanks John! https://t.co/PZvUPolp9C,2022-05-06,0
Cyndi Stevenson,It was great to be with you for this event.  Thank you for hosting@yoursjcchamber!! https://t.co/CgFIZtLKpl,2022-05-06,0
Cyndi Stevenson,"RT @FLCaseyDeSantis: Today, @GovRonDeSantis announced record funding of more than $30 million for manatee protection and care. Earlier this…",2022-05-03,0
Cyndi Stevenson,RT @ChrisSprowls: Bryan Avila is a fighter for Florida Families. In his eight years in the Florida House he has been a champion for individ…,2022-05-02,0
Cyndi Stevenson,RT @FLDEO: Hurricane Season is just around the corner. Act now to protect your business operations and prepare to recover quickly after a s…,2022-05-02,0
John Snyder,@RAlexAndradeFL @TedLasso Beautiful!,2023-04-29,1
John Snyder,Thank you Director @KevinGuthrieFL and @GovRonDeSantis! https://t.co/2CO78gLidL,2023-04-29,14
John Snyder,"RT @JeremyTate41: The Roman Republic was characterized by virtue. When virtue was lost, the Republic was lost. They could not keep it. Can…",2023-04-28,0
John Snyder,"Under the leadership of Speaker @Paul_Renner, the Florida House just passed a tax package that will save Floridians… https://t.co/MSRjjBFxrc",2023-04-27,28
John Snyder,Honored to meet @CoachDustyMay and some of the young men that helped lead @FloridaAtlantic on their historic… https://t.co/2JGpCdJ8F1,2023-04-26,71
John Snyder,Welcome @JennaEllisEsq! Don’t forget the sunscreen! https://t.co/9W5GbF5XID,2023-04-24,1
John Snyder,RT @ChristinaPushaw: Nobody is born in the wrong body.,2023-04-24,0
John Snyder,"RT @BryanDGriffin: Values statements from @GovRonDeSantis that have all been followed up with action in the state of Florida:

-You don't n…",2023-04-23,0
John Snyder,RT @BernyJacques: Thank you @GovRonDeSantis for signing our bill today. Proud to stand with Parkland families and our legislative leaders o…,2023-04-21,0
John Snyder,"RT @theflstandard: Patients deserve to feel real relief when purchasing prescription drugs, and it’s finally within reach with new legislat…",2023-04-20,0
John Snyder,RT @GovRonDeSantis: I’ve ordered FL Division of Emergency Management Director Kevin Guthrie to bring swift accountability for the test of t…,2023-04-20,0
John Snyder,RT @TobyOverdorf: Privileged to host SEAL Eddie Gallagher and SEAL Jared Hudson and have a meeting with @USNavy retired Speaker @Paul_Renne…,2023-04-19,0
John Snyder,"RT @emeriticus: From Anheuser-Busch to Disney, DeSantis has emerged as the leading GOP figure who is willing to challenge corporate power a…",2023-04-17,0
John Snyder,"RT @FloridaGOP: .@carolina_amesty slams Disney for pushing far-left narratives: ""I have news for the woke administration at Disney...in Flo…",2023-04-17,0
John Snyder,"RT @wil_da_beast630: ""No OnE iS tEaChInG tHe KiDs To HaTe ThE cOuNtRy, YoU STUPID rUbE!!!""",2023-04-17,0
